Zeit  1 - Schnelle Messrate [s]	Kraft [kN]	DMS hinten [stra]	DMS vorn [stra]
2,71750012907432	-1,83333335371572E-03	0,14398280531168	-0,629924773238599	
2,71791679576078	-7,9166667546815E-04	0,637123913504183	-0,100787963718176	
2,71833346244724	-1,01666667796962E-03	1,11946631129831	0,259169049561024	
2,7187501291337	-2,25208335837124E-03	1,03667619824409	0,043194841593504	
2,71916679582015	-3,08541670096929E-03	0,604727782309055	-0,266368189826608	
2,71958346250661	-2,87708336531978E-03	-5,75931221246719E-02	-0,575931221246719	
2,72000012919307	-2,29791669221413E-03	-1,08707018010318	-1,27424782700837	
2,72041679587953	-2,40833336010837E-03	-1,99056228343397	-1,90417260024697	
2,72083346256598	-3,19583336886353E-03	-2,26772918365896	-1,95096701197326	
2,72125012925244	-3,12708336809919E-03	-1,62700570002198	-1,2598495464772	
2,7216667959389	-1,28958334767049E-03	-0,773907578550279	-0,655121764168143	
2,72208346262535	1,01250001125663E-03	-0,331160452216864	-0,640723483636975	
2,72250012931181	1,85208335392417E-03	-0,291565180756152	-0,982682646252215	
2,72291679599827	1,38541668206926E-03	-0,298764321021736	-1,24905083607882	
2,72333346268473	1,38541668206926E-03	-0,169179796241224	-1,04387533850968	
2,72375012937118	1,93750002154047E-03	-9,71883935853839E-02	-0,640723483636975	
2,72416679605764	2,00833335566131E-03	-0,021597420796752	-0,226772918365896	
2,7245834627441	1,15000001278531E-03	0,356357443146408	0,23397205863148	
2,72500012943056	-5,62500006253686E-05	0,777507148683071	0,453545836731792	
2,72541679611701	-3,25000003613241E-04	1,15186244249344	0,442747126333416	
2,72583346280347	1,03541667817808E-03	1,40383235178888	0,593929071910679	
2,72625012948993	2,55208336170654E-03	1,22025427501649	0,557933370582759	
2,72666679617638	2,64791669610531E-03	0,853098121471703	0,280766470357776	
2,72708346286284	1,46875001632907E-03	0,503939818590879	-0,118785814382136	
2,7275001295493	-1,68750001876106E-04	0,280766470357776	-0,349158302880824	
2,72791679623576	-1,34166668158286E-03	0,201575927436352	-0,446346696466208	
2,72833346292221	-8,45833342737023E-04	0,277166900224984	-0,43194841593504	
2,72875012960867	4,50000005002948E-04	0,482342397794127	-0,363556583411992	
2,72916679629513	7,37500008199277E-04	0,406751425005496	-0,410350995138288	
2,72958346298158	-1,60416668450125E-04	0,43194841593504	-0,230372488498688	
2,73000012966804	-1,09166667880345E-03	0,730712736956775	0,133184094913304	
2,7304167963545	-1,01458334461313E-03	1,2130551347509	0,655121764168143	
2,73083346304096	-3,87500004308095E-04	1,63060527015477	1,02587748784572	
2,73125012972741	-1,04166667824757E-04	1,77818764559925	1,01147920731455	
2,73166679641387	-1,00416667783065E-03	1,88257517945021	0,986282216385007	
2,73208346310033	-2,73125003036512E-03	1,89337388984859	1,04387533850968	
2,73250012978679	-3,28333336983633E-03	1,59820913895965	0,957485655322671	
2,73291679647324	-2,39166669325641E-03	1,15546201262623	0,658721334300935	
2,7333334631597	-1,31041668123544E-03	0,597528642043471	0,194376787170768	
2,73375012984616	-1,13333334593335E-03	0,367156153544784	0,014398280531168	
2,73416679653262	-1,46875001632907E-03	0,619126062840223	0,205175497569144	
2,73458346321907	-1,12500001250737E-03	0,892693392932415	0,266368189826608	
2,73500012990553	-2,87500003196328E-04	0,928689094260335	0,10798710398376	
2,73541679659199	7,9166667546815E-05	0,539935519918799	-0,313162601552904	
2,73583346327844	-6,45833340513491E-05	-0,205175497569144	-0,856697691604495	
2,7362501299649	1,04166667824757E-05	-0,701916175894439	-1,07267189957201	
2,73666679665136	2,06250002293018E-04	-0,752310157753527	-0,997080926783383	
2,73708346333782	-8,75000009727955E-05	-0,640723483636975	-0,845898981206119	
2,73750013002427	-2,14583335718999E-04	-0,385154004208744	-0,511138958856463	
2,73791679671073	1,35416668172184E-04	0,309563031420112	5,39935519918799E-02	
2,73833346339719	-1,75000001945591E-04	0,881894682534039	0,417550135403872	
2,73875013008365	-8,22916675815577E-04	0,619126062840223	4,67944117262959E-02	
2,7391667967701	-7,56250008407733E-04	0,194376787170768	-0,421149705536664	
2,73958346345656	-3,62500004030153E-04	-0,316762171685696	-0,849498551338911	
2,74000013014302	-4,60416671785424E-04	-0,957485655322671	-1,43262891285121	
2,74041679682947	-1,05000001167355E-03	-1,29944481793791	-1,76018979493529	
2,74083346351593	-1,20625001341068E-03	-1,34623922966421	-1,9329691613093	
2,74125013020239	-4,27083338081502E-04	-1,01507877744734	-1,85737818852067	
2,74166679688885	7,58333341764228E-04	-0,763108868151903	-1,68099925201386	
2,7420834635753	9,25000010283838E-04	-0,939487804658711	-1,59100999869406	
2,74250013026176	-1,12500001250737E-04	-1,18425857368857	-1,45782590378076	
2,74291679694822	-7,50000008338247E-04	-1,06907232943922	-1,11226717103273	
2,74333346363467	-7,1875000799082E-04	-0,370755723677576	-0,403151854872704	
2,74375013032113	1,68750001876106E-04	0,277166900224984	6,11926922574639E-02	
2,74416679700759	1,12500001250737E-03	0,331160452216864	-7,19914026558399E-02	
2,74458346369405	1,06666667852551E-03	0,187177646905184	-0,385154004208744	
2,7450001303805	-2,33333335927455E-04	5,39935519918799E-02	-0,597528642043471	
2,74541679706696	-1,56875001744083E-03	5,03939818590879E-02	-0,457145406864583	
2,74583346375342	-2,26458335851021E-03	0,10798710398376	-0,115186244249344	
2,74625013043988	-2,85208336504184E-03	0,16198065597564	8,27901130542159E-02	
2,74666679712633	-3,28125003647983E-03	0,370755723677576	0,118785814382136	
2,74708346381279	-3,11666670131672E-03	0,665920474566519	0,003599570132792	
2,74750013049925	-2,37083335969146E-03	0,791905429214239	-6,11926922574639E-02	
2,74791679718571	-1,17083334635026E-03	0,457145406864583	-0,183578076772392	
2,74833346387216	2,87500003196328E-04	-0,003599570132792	-0,309563031420112	
2,74875013055862	1,12916667922036E-03	-0,280766470357776	-0,446346696466208	
2,74916679724508	7,43750008268762E-04	-0,665920474566519	-0,763108868151903	
2,74958346393153	3,33333337039221E-05	-0,658721334300935	-0,845898981206119	
2,75000013061799	-4,7916667199388E-05	0,1799785066396	-0,356357443146408	
2,75041679730445	3,95833337734075E-05	1,32464180886745	0,539935519918799	
2,75083346399091	2,58333336205396E-04	2,14534379914403	1,25624997634441	
2,75125013067736	8,04166675607121E-04	2,43690897990018	1,51181945577264	
2,75166679736382	1,48125001646804E-03	2,36131800711155	1,53341687656939	
2,75208346405028	2,53541669485458E-03	2,07335239648819	1,40743192192167	
2,75250013073674	3,15208336837713E-03	1,60540827922523	1,05467404890805	
2,75291679742319	2,48958336101168E-03	1,0798710398376	0,557933370582759	
2,75333346410965	1,38958334878225E-03	0,611926922574639	0,03599570132792	
2,75375013079611	7,60416675120723E-04	0,403151854872704	-0,187177646905184	
2,75416679748256	1,42916668255566E-03	0,644323053769767	4,67944117262959E-02	
2,75458346416902	2,70625003008718E-03	1,08707018010318	0,388753574341536	
2,75500013085548	3,31250003682726E-03	1,23465255554765	0,467944117262959	
2,75541679754194	2,80208336448595E-03	0,820701990276575	4,67944117262959E-02	
2,75583346422839	2,12500002362503E-03	-0,028796561062336	-0,683918325230479	
2,75625013091485	1,93958335489697E-03	-0,727113166823983	-1,19505728408694	
2,75666679760131	1,86041668735015E-03	-0,881894682534039	-1,34263965953141	
2,75708346428776	1,67708335197858E-03	-0,597528642043471	-1,15546201262623	
2,75750013097422	1,33125001480039E-03	-0,154781515710056	-0,723513596691191	
2,75791679766068	8,18750009102587E-04	0,140383235178888	-0,485941967926919	
2,75833346434714	1,10416667894242E-04	9,71883935853839E-02	-0,532736379653215	
2,75875013103359	-9,12500010144868E-04	-0,367156153544784	-0,896292963065207	
2,75916679772005	-1,75000001945591E-03	-0,622725632973015	-1,09066975023597	
2,75958346440651	-1,78333335315983E-03	-0,601128212176263	-0,986282216385007	
2,76000013109297	-1,26875001410554E-03	-0,759509298019111	-1,06907232943922	
2,76041679777942	-4,708333385679E-04	-1,21665470488369	-1,42902934271842	
2,76083346446588	-2,33333335927455E-04	-1,77818764559925	-1,82138248719275	
2,76125013115234	-1,23333334704512E-03	-1,84657947812229	-1,95456658210605	
2,7616667978388	-2,8250000314074E-03	-1,38583450112492	-1,75659022480249	
2,76208346452525	-3,97083337747972E-03	-0,809903279878199	-1,48662246484309	
2,76250013121171	-3,68750004099638E-03	-0,532736379653215	-1,37503579072654	
2,76291679789817	-1,98333335538337E-03	-0,611926922574639	-1,31744266860187	
2,76333346458462	-4,22916671368512E-04	-0,572331651113927	-0,953886085189879	
2,76375013127108	-6,2916667366153E-04	-0,190777217037976	-0,3599570132792	
2,76416679795754	-2,45000002723827E-03	0,190777217037976	8,27901130542159E-02	
2,764583464644	-3,82083337581207E-03	0,496740678325295	0,28796561062336	
2,76500013133045	-3,20416670228951E-03	0,568732080981135	9,71883935853839E-02	
2,76541679801691	-1,36250001514782E-03	0,406751425005496	-0,298764321021736	
2,76583346470337	9,37500010422809E-05	0,273567330092192	-0,460744976997375	
2,76625013138983	1,10416667894242E-04	0,352757873013616	-0,21597420796752	
2,76666679807628	-7,02083341138859E-04	0,550734230317175	0,136783665046096	
2,76708346476274	-9,70833344126731E-04	0,629924773238599	0,291565180756152	
2,7675001314492	-8,75000009727955E-05	0,496740678325295	0,10798710398376	
2,76791679813565	1,33750001486987E-03	5,39935519918799E-02	-0,331160452216864	
2,76833346482211	1,88541668762809E-03	-0,104387533850968	-0,521937669254839	
2,76875013150857	1,42708334919917E-03	0,115186244249344	-0,392353144474328	
2,76916679819503	5,91666673244617E-04	-6,47922623902559E-02	-0,543535090051591	
2,76958346488148	-6,83333340930403E-04	-0,34195916261524	-0,755909727886319	
2,77000013156794	-1,70625001896951E-03	-0,133184094913304	-0,550734230317175	
2,7704167982544	-1,83333335371572E-03	0,410350995138288	-7,19914026558399E-03	
2,77083346494085	-1,38958334878225E-03	1,00787963718176	0,503939818590879	
2,77125013162731	-3,1666667018726E-04	1,34623922966421	0,752310157753527	
2,77166679831377	1,06458334516901E-03	1,51901859603822	1,02587748784572	
2,77208346500023	2,12291669026854E-03	1,38223493099213	1,13386459182948	
2,77250013168668	2,45416669395127E-03	0,892693392932415	0,903492103330791	
2,77291679837314	1,84583335385469E-03	0,464344547130167	0,590329501777887	
2,7733334650596	1,71458335239549E-03	0,345558732748032	0,244770769029856	
2,77375013174606	0,002566666695202	0,482342397794127	0,014398280531168	
2,77416679843251	3,47916670534687E-03	0,651522194035351	0,014398280531168	
2,77458346511897	3,75625004176072E-03	0,795504999347031	0,187177646905184	
2,77500013180543	3,17500003529858E-03	0,953886085189879	0,41395056527108	
2,77541679849188	1,77291668637736E-03	0,727113166823983	0,248370339162648	
2,77583346517834	6,2500000694854E-04	7,19914026558399E-03	-0,295164750888944	
2,7762501318648	9,18750010214353E-04	-0,543535090051591	-0,615526492707431	
2,77666679855126	1,7562500195254E-03	-0,903492103330791	-0,932288664393127	
2,77708346523771	1,5395833504499E-03	-0,935888234525919	-1,13746416196227	
2,77750013192417	2,72916669700862E-04	-0,719914026558399	-0,993481356650591	
2,77791679861063	-1,28750001431399E-03	-0,435547986067832	-0,622725632973015	
2,77833346529709	-2,18750002431989E-03	-0,331160452216864	-0,352757873013616	
2,77875013198354	-2,76250003071254E-03	-0,597528642043471	-0,399552284739912	
2,77916679867	-2,99166669992701E-03	-0,572331651113927	-0,338359592482448	
2,77958346535646	-2,34375002605702E-03	-0,34195916261524	-0,32396131195128	
2,78000013204292	-1,16041667956779E-03	-0,453545836731792	-0,802704139612615	
2,78041679872937	-1,52083335024145E-04	-0,730712736956775	-1,44702719338238	
2,78083346541583	2,64583336274882E-04	-1,00787963718176	-1,96176572237164	
2,78125013210229	-3,66666670743143E-04	-1,25265040621161	-2,25693047326058	
2,78166679878874	-1,57916668422331E-03	-1,55861386749893	-2,34332015644759	
2,7820834654752	-2,41666669353435E-03	-1,72059452347457	-2,08415110688657	
2,78250013216166	-2,46041669402075E-03	-1,45782590378076	-1,69179796241224	
2,78291679884812	-2,47291669415972E-03	-0,975483505986631	-1,36423708032817	
2,78333346553457	-3,34166670381819E-03	-0,428348845802248	-0,903492103330791	
2,78375013222103	-4,17083337970325E-03	-0,122385384514928	-0,500340248458087	
2,78416679890749	-3,9375000437758E-03	-4,67944117262959E-02	-0,291565180756152	
2,78458346559394	-3,02083336691794E-03	7,91905429214239E-02	-0,136783665046096	
2,7850001322804	-1,74583335274292E-03	8,63896831870079E-02	-0,165580226108432	
2,78541679896686	-4,10416671229541E-04	0,16198065597564	-0,039595271460712	
2,78583346565332	-4,60416671785424E-04	0,370755723677576	0,262768619693816	
2,78625013233977	-1,61041668457074E-03	0,619126062840223	0,457145406864583	
2,78666679902623	-1,83541668707221E-03	0,799104569479823	0,511138958856463	
2,78708346571269	-6,16666673522559E-04	0,655121764168143	0,327560882084072	
2,78750013239915	4,18750004655521E-04	0,313162601552904	-6,11926922574639E-02	
2,7879167990856	-6,87500007643393E-05	0,302363891154528	-0,169179796241224	
2,78833346577206	-9,14583343501363E-04	0,572331651113927	5,03939818590879E-02	
2,78875013245852	-3,79166670882114E-04	0,795504999347031	0,205175497569144	
2,78916679914497	5,75000006392656E-04	0,575931221246719	-0,136783665046096	
2,78958346583143	7,08333341208345E-04	0,338359592482448	-0,291565180756152	
2,79000013251789	6,87500007643393E-05	0,406751425005496	-0,028796561062336	
2,79041679920435	-1,18750001320223E-03	0,885494252666831	0,41395056527108	
2,7908334658908	-2,29791669221413E-03	1,4830228947103	0,903492103330791	
2,79125013257726	-2,07916668978214E-03	1,58021128829569	0,943087374791503	
2,79166679926372	-4,39583338220473E-04	1,40743192192167	0,885494252666831	
2,79208346595018	1,17916667977624E-03	1,36783665046096	1,04387533850968	
2,79250013263663	1,96458335517491E-03	1,31384309846908	1,18065900355577	
2,79291679932309	2,65833336288779E-03	1,09786889050156	1,06187318917364	
2,79333346600955	3,62083337358854E-03	0,655121764168143	0,611926922574639	
2,79375013269601	3,69791670777886E-03	0,298764321021736	0,169179796241224	
2,79416679938246	2,05000002279121E-03	0,370755723677576	6,11926922574639E-02	
2,79458346606892	-5,41666672688734E-05	0,784706288948655	0,201575927436352	
2,79500013275538	-1,25000001389708E-03	1,27064825687557	0,514738528989255	
2,79541679944183	-9,72916677483227E-04	1,28864610753953	0,568732080981135	
2,79583346612829	5,64583339610181E-04	0,701916175894439	0,100787963718176	
2,79625013281475	1,52500001695444E-03	-0,01799785066396	-0,435547986067832	
2,79666679950121	7,12500007921335E-04	-0,460744976997375	-0,770308008417487	
2,79708346618766	-5,58333339540695E-04	-0,331160452216864	-0,755909727886319	
2,79750013287412	-1,01666667796962E-03	0,122385384514928	-0,507539388723671	
2,79791679956058	-5,31250005906259E-04	0,226772918365896	-0,266368189826608	
2,79833346624703	-3,52083337247677E-04	0	-8,63896831870079E-02	
2,79875013293349	-1,39166668213875E-03	-0,32396131195128	-0,21597420796752	
2,79916679961995	-2,73125003036512E-03	-0,345558732748032	-0,442747126333416	
2,79958346630641	-2,99791669999649E-03	-0,349158302880824	-0,741511447355151	
2,80000013299286	-2,15625002397246E-03	-0,640723483636975	-1,26704868674278	
2,80041679967932	-5,91666673244617E-04	-0,863896831870079	-1,53341687656939	
2,80083346636578	7,25000008060306E-04	-0,903492103330791	-1,52621773630381	
2,80125013305224	1,08958334544695E-03	-0,583130361512303	-1,27424782700837	
2,80166679973869	9,10416676788373E-04	-0,025196990929544	-0,860297261737287	
2,80208346642515	8,47916676093519E-04	0,28796561062336	-0,673119614832103	
2,80250013311161	6,3333334037452E-04	0,208775067701936	-0,809903279878199	
2,80291679979806	4,93750005489346E-04	-0,10798710398376	-1,04747490864247	
2,80333346648452	2,22916669144979E-04	-0,133184094913304	-0,917890383861959	
2,80375013317098	9,79166677552712E-05	9,35888234525919E-02	-0,590329501777887	
2,80416679985744	4,04166671160056E-04	0,2699677599594	-0,406751425005496	
2,80458346654389	8,62500009588985E-04	0,597528642043471	-0,104387533850968	
2,80500013323035	1,3250000147309E-03	0,777507148683071	0,172779366374016	
2,80541679991681	1,31041668123544E-03	0,694717035628855	0,2699677599594	
2,80583346660327	6,43750007156996E-04	0,572331651113927	0,230372488498688	
2,80625013328972	2,3541666928395E-04	0,457145406864583	7,91905429214239E-02	
2,80666679997618	5,97916673314103E-04	0,557933370582759	7,91905429214239E-02	
2,80708346666264	5,5208333947121E-04	0,712714886292815	0,14398280531168	
2,8075001333491	-7,45833341625257E-04	0,608327352441847	8,27901130542159E-02	
2,80791680003555	-1,69375001883054E-03	0,201575927436352	-0,158381085842848	
2,80833346672201	-7,35416674842782E-04	-0,187177646905184	-0,370755723677576	
2,80875013340847	8,93750009936412E-04	-0,273567330092192	-0,363556583411992	
2,80916680009492	1,34791668165235E-03	-0,428348845802248	-0,460744976997375	
2,80958346678138	3,52083337247677E-04	-0,673119614832103	-0,734312307089567	
2,81000013346784	-1,60000001778826E-03	-0,374355293810368	-0,586729931645095	
2,8104168001543	-2,85833336511132E-03	0,521937669254839	0,165580226108432	
2,81083346684075	-2,30208335892712E-03	1,31024352833629	0,784706288948655	
2,81125013352721	-8,97916676649402E-04	1,68099925201386	0,982682646252215	
2,81166680021367	6,2500000694854E-06	1,92577002104372	1,07267189957201	
2,81208346690012	-4,27083338081502E-04	1,83578076772392	1,09066975023597	
2,81250013358658	-1,35416668172184E-03	1,48662246484309	0,838699840940535	
2,81291680027304	-2,43125002702982E-03	0,964684795588255	0,34195916261524	
2,8133334669595	-3,47916670534687E-03	0,439147556200624	-0,133184094913304	
2,81375013364595	-4,15625004620779E-03	0,16198065597564	-0,370755723677576	
2,81416680033241	-4,4500000494736E-03	0,187177646905184	-0,399552284739912	
2,81458346701887	-4,03750004488757E-03	0,30596346128732	-0,226772918365896	
2,81500013370533	-3,28333336983633E-03	0,28796561062336	-5,75931221246719E-02	
2,81541680039178	-3,05416670062186E-03	0,043194841593504	-0,194376787170768	
2,81583346707824	-3,31875003689674E-03	-0,244770769029856	-0,536335949786007	
2,8162501337647	-3,63333337372751E-03	-0,392353144474328	-0,745111017487943	
2,81666680045115	-4,09166671215644E-03	-0,435547986067832	-0,727113166823983	
2,81708346713761	-4,54375005051588E-03	-0,302363891154528	-0,597528642043471	
2,81750013382407	-3,76875004189969E-03	-7,19914026558399E-02	-0,439147556200624	
2,81791680051053	-2,4395833604558E-03	0,140383235178888	-0,187177646905184	
2,81833346719698	-2,33125002591805E-03	0,352757873013616	0,025196990929544	
2,81875013388344	-2,9937500332835E-03	0,30596346128732	-0,147582375444472	
2,8191668005699	-3,20625003564601E-03	0,460744976997375	-0,205175497569144	
2,81958346725636	-3,02708336698743E-03	0,464344547130167	-0,349158302880824	
2,82000013394281	-2,59583336219293E-03	0,021597420796752	-0,791905429214239	
2,82041680062927	-2,23958335823227E-03	-0,586729931645095	-1,38583450112492	
2,82083346731573	-2,20833335788484E-03	-1,04747490864247	-1,74579151440412	
2,82125013400218	-2,04583335607822E-03	-1,15546201262623	-1,67020054161549	
2,82166680068864	-1,64791668498765E-03	-0,885494252666831	-1,29224567767233	
2,8220834673751	-1,09583334551644E-03	-0,572331651113927	-0,914290813729167	
2,82250013406156	-6,2500000694854E-04	-0,43194841593504	-0,791905429214239	
2,82291680074801	-6,2500000694854E-04	-0,457145406864583	-0,745111017487943	
2,82333346743447	-7,29166674773296E-04	-0,392353144474328	-0,521937669254839	
2,82375013412093	-4,68750005211405E-04	-0,21597420796752	-0,291565180756152	
2,82416680080739	8,25000009172072E-04	-0,266368189826608	-0,370755723677576	
2,82458346749384	1,96041668846192E-03	-0,392353144474328	-0,503939818590879	
2,8250001341803	1,74375001938643E-03	-0,201575927436352	-0,28796561062336	
2,82541680086676	9,31250010353324E-04	0,424749275669456	0,21597420796752	
2,82583346755321	8,7291667637146E-04	0,979083076119423	0,565132510848343	
2,82625013423967	1,57083335079733E-03	1,25624997634441	0,676719184964895	
2,82666680092613	2,12916669033802E-03	1,2598495464772	0,593929071910679	
2,82708346761259	2,18750002431989E-03	1,01867834758013	0,467944117262959	
2,82750013429904	1,78958335322932E-03	0,647922623902559	0,331160452216864	
2,8279168009855	1,22291668026264E-03	0,529136809520423	0,133184094913304	
2,82833346767196	1,18958334655872E-03	0,536335949786007	-0,100787963718176	
2,82875013435842	1,53541668373691E-03	0,493141108192503	-0,212374637834728	
2,82916680104487	1,50833335010248E-03	0,16198065597564	-0,507539388723671	
2,82958346773133	1,4104166823472E-03	-0,014398280531168	-0,755909727886319	
2,83000013441779	1,49166668325051E-03	0,273567330092192	-0,482342397794127	
2,83041680110424	1,4562500161901E-03	0,604727782309055	0,14398280531168	
2,8308334677907	7,37500008199277E-04	0,939487804658711	0,899892533197999	
2,83125013447716	-9,12500010144868E-04	1,09786889050156	1,20945556461811	
2,83166680116362	-2,21250002459783E-03	1,12666545156389	1,16626072302461	
2,83208346785007	-2,04583335607822E-03	1,0330766281113	0,953886085189879	
2,83250013453653	-1,05833334509953E-03	0,723513596691191	0,673119614832103	
2,83291680122299	-1,87500002084562E-04	0,622725632973015	0,446346696466208	
2,83333346790945	1,52083335024145E-04	0,619126062840223	0,291565180756152	
2,8337501345959	-3,1250000347427E-05	0,539935519918799	0,151181945577264	
2,83416680128236	-8,66666676301975E-04	0,683918325230479	0,277166900224984	
2,83458346796882	-1,78958335322932E-03	0,925089524127543	0,446346696466208	
2,83500013465527	-1,97500002195738E-03	0,971883935853839	0,363556583411992	
2,83541680134173	-2,06041668957369E-03	0,773907578550279	-0,043194841593504	
2,83583346802819	-2,1812500242504E-03	0,136783665046096	-0,741511447355151	
2,83625013471465	-2,02291668915677E-03	-0,532736379653215	-1,15906158275902	
2,8366668014011	-1,08750001209046E-03	-0,896292963065207	-1,22385384514928	
2,83708346808756	4,22916671368512E-04	-0,871095972135663	-1,0798710398376	
2,83750013477402	1,09583334551644E-03	-0,593929071910679	-0,835100270807743	
2,83791680146048	2,85416669839833E-04	-0,133184094913304	-0,626325203105807	
2,83833346814693	-1,67291668526559E-03	0,230372488498688	-0,435547986067832	
2,83875013483339	-3,25000003613241E-03	-0,010798710398376	-0,572331651113927	
2,83916680151985	-3,34166670381819E-03	-0,410350995138288	-0,719914026558399	
2,8395834682063	-2,88541669874576E-03	-0,716314456425607	-0,867496402002871	
2,84000013489276	-2,57291669527149E-03	-0,968284365721047	-1,17345986329019	
2,84041680157922	-2,21458335795433E-03	-1,09786889050156	-1,45422633364797	
2,84083346826568	-1,67500001862209E-03	-0,943087374791503	-1,49022203497589	
2,84125013495213	3,54166670604172E-05	-0,568732080981135	-1,29584524780512	
2,84166680163859	1,80416668672478E-03	-0,3599570132792	-1,15546201262623	
2,84208346832505	1,68958335211755E-03	-0,503939818590879	-1,27784739714116	
2,84250013501151	-2,60416669561891E-04	-0,745111017487943	-1,49742117524147	
2,84291680169796	-1,85000002056768E-03	-0,734312307089567	-1,40383235178888	
2,84333346838442	-1,68333335204807E-03	-0,388753574341536	-0,842299411073327	
2,84375013507088	-5,27083339193268E-04	0,032396131195128	-9,71883935853839E-02	
2,84416680175733	1,47916668311154E-04	0,25196990929544	0,154781515710056	
2,84458346844379	-1,66666668519611E-05	0,25196990929544	-0,043194841593504	
2,84500013513025	-2,81250003126843E-04	0,295164750888944	-0,176378936506808	
2,84541680181671	3,52083337247677E-04	0,493141108192503	-0,115186244249344	
2,84583346850316	9,97916677761168E-04	0,662320904433727	6,47922623902559E-02	
2,84625013518962	8,79166676440946E-04	0,665920474566519	0,255569479428232	
2,84666680187608	-2,75000003057357E-04	0,489541538059711	0,201575927436352	
2,84708346856254	-1,80416668672478E-03	0,442747126333416	0,190777217037976	
2,84750013524899	-2,15416669061597E-03	0,460744976997375	0,273567330092192	
2,84791680193545	-1,04791667831705E-03	0,244770769029856	0,133184094913304	
2,84833346862191	4,29166671437997E-04	0,230372488498688	-0,158381085842848	
2,84875013530836	6,81250007573908E-04	0,647922623902559	-0,115186244249344	
2,84916680199482	-2,62500002918387E-04	0,845898981206119	-5,75931221246719E-02	
2,84958346868128	-7,8333334204217E-04	0,658721334300935	-0,136783665046096	
2,85000013536774	-6,97916674425869E-04	0,539935519918799	-0,025196990929544	
2,85041680205419	-4,18750004655521E-04	0,716314456425607	0,30596346128732	
2,85083346874065	-4,29166671437997E-04	1,19505728408694	0,824301560409367	
2,85125013542711	-1,10208334558592E-03	1,59100999869406	1,16626072302461	
2,85166680211357	-1,87083335413263E-03	1,72419409360737	1,2130551347509	
2,85208346880002	-1,7958333532988E-03	1,63060527015477	1,07627146970481	
2,85250013548648	-7,9583334218114E-04	1,27784739714116	0,752310157753527	
2,85291680217294	2,70833336344367E-05	0,845898981206119	0,280766470357776	
2,85333346885939	-1,52083335024145E-04	0,392353144474328	-0,1799785066396	
2,85375013554585	-3,70833337456133E-04	9,35888234525919E-02	-0,363556583411992	
2,85416680223231	4,58333338428929E-04	0,320361741818488	-0,014398280531168	
2,85458346891877	1,95416668839243E-03	0,597528642043471	0,291565180756152	
2,85500013560522	2,4395833604558E-03	0,579530791379511	0,32396131195128	
2,85541680229168	1,06250001181252E-03	0,349158302880824	5,03939818590879E-02	
2,85583346897814	-7,29166674773296E-04	-0,010798710398376	-0,417550135403872	
2,8562501356646	-1,82916668700273E-03	-0,14398280531168	-0,619126062840223	
2,85666680235105	-1,61666668464022E-03	-0,194376787170768	-0,712714886292815	
2,85708346903751	-5,64583339610181E-04	-0,241171198897064	-0,748710587620735	
2,85750013572397	-3,9375000437758E-04	-0,16198065597564	-0,568732080981135	
2,85791680241042	-1,53541668373691E-03	0,039595271460712	-0,37795486394316	
2,85833346909688	-2,24791669165825E-03	0,244770769029856	-0,241171198897064	
2,85875013578334	-1,56458335072784E-03	0,226772918365896	-0,277166900224984	
2,8591668024698	-6,54166673939471E-04	0,43194841593504	-0,176378936506808	
2,85958346915625	-8,97916676649402E-04	0,507539388723671	-0,187177646905184	
2,86000013584271	-1,61875001799672E-03	8,63896831870079E-02	-0,622725632973015	
2,86041680252917	-2,07916668978214E-03	-0,590329501777887	-1,12666545156389	
2,86083346921563	-2,25833335844072E-03	-1,18065900355577	-1,37143622059375	
2,86125013590208	-2,21458335795433E-03	-1,45422633364797	-1,349838799797	
2,86166680258854	-1,88541668762809E-03	-1,40743192192167	-1,17345986329019	
2,862083469275	-1,76041668623839E-03	-1,06547275930643	-0,968284365721047	
2,86250013596145	-1,60000001778826E-03	-0,687517895363271	-0,871095972135663	
2,86291680264791	-1,06041667845602E-03	-0,475143257528543	-0,892693392932415	
2,86333346933437	2,91666669909318E-05	-0,30596346128732	-0,651522194035351	
2,86375013602083	4,95833338845841E-04	-0,201575927436352	-0,262768619693816	
2,86416680270728	-3,68750004099638E-04	-0,327560882084072	-8,99892533197999E-02	
2,86458346939374	-1,9687500218879E-03	-0,482342397794127	-0,151181945577264	
2,8650001360802	-2,44166669381229E-03	-0,23397205863148	-0,115186244249344	
2,86541680276666	-1,25416668061007E-03	0,352757873013616	0,039595271460712	
2,86583346945311	2,16666669075494E-04	0,957485655322671	0,30596346128732	
2,86625013613957	5,5208333947121E-04	1,19865685421973	0,32396131195128	
2,86666680282603	-7,50000008338247E-04	1,0330766281113	0,12598495464772	
2,86708346951248	-2,29166669214464E-03	0,777507148683071	5,03939818590879E-02	
2,86750013619894	-2,46041669402075E-03	0,615526492707431	0,212374637834728	
2,8679168028854	-1,19375001327171E-03	0,655121764168143	0,442747126333416	
2,86833346957186	-6,04166673383588E-05	0,835100270807743	0,464344547130167	
2,86875013625831	5,20833339123783E-05	1,01147920731455	0,406751425005496	
2,86916680294477	-7,50000008338247E-05	0,615526492707431	-0,136783665046096	
2,86958346963123	1,87500002084562E-05	0,295164750888944	-0,460744976997375	
2,87000013631769	-7,29166674773296E-05	0,557933370582759	-0,165580226108432	
